"","id","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","cityname","state"
"4961",5668621830,"1","2","USD","No","Thumbnail","None",725,"$725","Monthly",800,"West Des Moines","IA"
"4962",5668621873,"1","2","USD","No","Thumbnail","None",725,"$725","Monthly",800,"West Des Moines","IA"
"4963",5668622273,"2","2","USD","No","Thumbnail","Cats,Dogs",725,"$725","Monthly",800,"Carbon Cliff","IL"
"4964",5509231760,"1","1","USD","No","Thumbnail","null",725,"$725","Monthly",800,"Monroeville","PA"
"4965",5668637528,"1","3","USD","No","Thumbnail","None",720,"$720","Monthly",800,"Ames","IA"
"4966",5664598189,"1","2","USD","No","Thumbnail","None",720,"$720","Monthly",800,"Omaha","NE"
"4967",5668621292,"1","1","USD","No","Thumbnail","Cats,Dogs",700,"$700","Monthly",800,"Bloomington","IN"
"4968",5664592548,"1","1","USD","No","Thumbnail","None",700,"$700","Monthly",800,"Dalton","GA"
"4969",5648770975,"1","2","USD","No","Thumbnail","null",695,"$695","Monthly",800,"Independence","MO"
"4970",5668620937,"1","1","USD","No","Thumbnail","Cats,Dogs",675,"$675","Monthly",800,"Springfield","MO"
"4971",5668621806,"1","2","USD","No","Thumbnail","Cats",675,"$675","Monthly",800,"Indianola","IA"
"4972",5668622620,"1","2","USD","No","Thumbnail","None",675,"$675","Monthly",800,"null","null"
"4973",5509260352,"1","2","USD","No","No","Cats,Dogs",675,"$675","Monthly",800,"Pittsburgh","PA"
"4974",5668637919,"1","2","USD","No","Thumbnail","None",660,"$660","Monthly",800,"Columbia","MO"
"4975",5668637482,"1","2","USD","No","Thumbnail","None",660,"$660","Monthly",800,"Ames","IA"
"4976",5668632772,"1","2","USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",800,"Norfolk","NE"
"4977",5668632860,"1.5","2","USD","No","Thumbnail","None",650,"$650","Monthly",800,"Minot","ND"
"4978",5668618026,"1","2","USD","No","Thumbnail","Cats,Dogs",630,"$630","Monthly",800,"Saint Joseph","MO"
"4979",5664581368,"1","2","USD","No","Thumbnail","Cats,Dogs",629,"$629","Monthly",800,"Bryan","TX"
"4980",5668633596,"1","2","USD","No","Thumbnail","None",625,"$625","Monthly",800,"Minot","ND"
"4981",5668632662,"1","2","USD","No","Thumbnail","Cats,Dogs",625,"$625","Monthly",800,"Minot","ND"
"4982",5508854868,"1","1","USD","No","Thumbnail","Cats,Dogs",580,"$580","Monthly",800,"Dallas","TX"
"4983",5509070120,"1","1","USD","No","Thumbnail","Cats,Dogs",555,"$555","Monthly",800,"Decatur","GA"
"4984",5664571754,"1","1","USD","No","Thumbnail","None",550,"$550","Monthly",800,"Washington","MI"
"4985",5664581845,"1","1","USD","No","Thumbnail","Cats,Dogs",475,"$475","Monthly",800,"Dexter","MO"
"4986",5509007833,"1","1","USD","No","Thumbnail","Cats,Dogs",910,"$910","Monthly",801,"Cincinnati","OH"
"4987",5668616640,"1","1","USD","No","Thumbnail","Cats,Dogs",830,"$830","Monthly",801,"Broken Arrow","OK"
"4988",5667220522,"1","2","USD","No","Thumbnail","null",760,"$760","Monthly",801,"Altoona","IA"
"4989",5668275969,"1","2","USD","No","Thumbnail","null",632,"$632","Monthly",801,"Meeker","OK"
"4990",5508834950,"1","1","USD","No","Thumbnail","Cats,Dogs",2816,"$2,816","Monthly",802,"Los Angeles","CA"
"4991",5668629563,"1","1","USD","No","Thumbnail","Cats,Dogs",1824,"$1,824","Monthly",802,"Dallas","TX"
"4992",5668629827,"1","2","USD","No","Thumbnail","None",1695,"$1,695","Monthly",802,"Oceanside","CA"
"4993",5668611765,"1","1","USD","No","Thumbnail","Cats,Dogs",1656,"$1,656","Monthly",802,"Denver","CO"
"4994",5664576910,"1","3","USD","No","Thumbnail","Cats,Dogs",1365,"$1,365","Monthly",802,"Madison","WI"
"4995",5668631713,"1","1","USD","No","Thumbnail","None",1280,"$1,280","Monthly",802,"Austin","TX"
"4996",5509166380,"1","1","USD","No","Thumbnail","null",1065,"$1,065","Monthly",802,"Durham","NC"
"4997",5668629623,"1","1","USD","No","Thumbnail","None",985,"$985","Monthly",802,"Round Rock","TX"
"4998",5668632052,"1","1","USD","No","Thumbnail","None",985,"$985","Monthly",802,"Cedar Park","TX"
"4999",5668609341,"1","1","USD","No","Thumbnail","Cats",975,"$975","Monthly",802,"Houston","TX"
"5000",5508978740,"1","1","USD","No","Thumbnail","Cats,Dogs",949,"$949","Monthly",802,"Morrisville","NC"
"5001",5668633769,"1","1","USD","No","Thumbnail","None",695,"$695","Monthly",802,"Minot","ND"
"5002",5509012690,"1","1","USD","No","Thumbnail","null",1795,"$1,795","Monthly",803,"Neptune City","NJ"
"5003",5668612878,"1","1","USD","No","Thumbnail","Cats,Dogs",1475,"$1,475","Monthly",803,"Moreno Valley","CA"
"5004",5654431318,"2","2","USD","No","Thumbnail","null",1325,"$1,325","Monthly",803,"Fontana","CA"
"5005",5668617028,"1","2","USD","No","Thumbnail","Cats,Dogs",1180,"$1,180","Monthly",803,"Madison","WI"
"5006",5648143470,"1","1","USD","No","Thumbnail","Cats,Dogs",1175,"$1,175","Monthly",803,"Saint Louis","MO"
"5007",5668614489,"1","1","USD","No","Thumbnail","Cats,Dogs",1079,"$1,079","Monthly",803,"Loveland","CO"
"5008",5509093080,"1","2","USD","No","Thumbnail","null",1025,"$1,025","Monthly",803,"Arlington","TX"
"5009",5509091562,"1","2","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",803,"Arlington","TX"
"5010",5509088880,"1","2","USD","No","Yes","null",1025,"$1,025","Monthly",803,"Arlington","TX"
"5011",5668634456,"1","1","USD","No","Thumbnail","Cats,Dogs",899,"$899","Monthly",803,"Carmel","IN"
"5012",5668630728,"1","1","USD","No","Thumbnail","Cats,Dogs",2145,"$2,145","Monthly",804,"Dallas","TX"
"5013",5668622109,"1","1","USD","No","Thumbnail","Cats,Dogs",1850,"$1,850","Monthly",804,"Bridgewater","MA"
"5014",5668613748,"1","1","USD","No","Thumbnail","Cats,Dogs",1415,"$1,415","Monthly",804,"Laurel","MD"
"5015",5509106792,"1","2","USD","No","Yes","Cats,Dogs",1358,"$1,358","Monthly",804,"Kent","WA"
"5016",5509106005,"1","2","USD","No","No","Cats,Dogs",1318,"$1,318","Monthly",804,"Kent","WA"
"5017",5509182229,"1","1","USD","No","Yes","Cats,Dogs",1235,"$1,235","Monthly",804,"Lutherville Timonium","MD"
"5018",5664597062,"1","2","USD","No","Thumbnail","Cats,Dogs",725,"$725","Monthly",804,"Lafayette","IN"
"5019",5639905782,"1","2","USD","No","Thumbnail","null",600,"$600","Monthly",804,"Dumas","TX"
"5020",5508815598,"1","1","USD","No","Thumbnail","Cats,Dogs",1860,"$1,860","Monthly",805,"Fulton","MD"
"5021",5508816371,"1","1","USD","No","Thumbnail","null",1730,"$1,730","Monthly",805,"Fulton","MD"
"5022",5508816316,"1","1","USD","No","Thumbnail","null",1730,"$1,730","Monthly",805,"Fulton","MD"
"5023",5668611460,"1","1","USD","No","Thumbnail","None",1710,"$1,710","Monthly",805,"Upland","CA"
"5024",5668611773,"1","1","USD","No","Thumbnail","Cats,Dogs",1545,"$1,545","Monthly",805,"Denver","CO"
"5025",5508961755,"1","1","USD","No","Thumbnail","null",1394,"$1,394","Monthly",805,"Germantown","MD"
"5026",5668612597,"1","1","USD","No","Thumbnail","Cats,Dogs",1322,"$1,322","Monthly",805,"Annapolis","MD"
"5027",5668616504,"1","2","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",805,"Colorado Springs","CO"
"5028",5668627597,"1","1","USD","No","Thumbnail","Cats,Dogs",975,"$975","Monthly",805,"Saint Louis","MO"
"5029",5509014326,"1.5","2","USD","No","Thumbnail","null",563,"$563","Monthly",805,"Texarkana","TX"
"5030",5668226310,"1","1","USD","No","Thumbnail","null",2338,"$2,338","Monthly",806,"Washington","DC"
"5031",5668226038,"1","1","USD","No","Thumbnail","null",2249,"$2,249","Monthly",806,"Washington","DC"
"5032",5668631587,"1","1","USD","No","Thumbnail","None",1500,"$1,500","Monthly",806,"Austin","TX"
"5033",5668614055,"1","1","USD","No","Thumbnail","Cats,Dogs",1400,"$1,400","Monthly",806,"Houston","TX"
"5034",5668614994,"1","1","USD","No","Thumbnail","Cats,Dogs",1110,"$1,110","Monthly",806,"Jacksonville","FL"
"5035",5668615760,"1","1","USD","No","Thumbnail","Cats",940,"$940","Monthly",806,"Pittsburgh","PA"
"5036",5508747129,"1","1","USD","No","Thumbnail","Cats,Dogs",939,"$939","Monthly",806,"Jamestown","NC"
"5037",5668612161,"1","2","USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",806,"Manhattan","KS"
"5038",5664597615,"1","2","USD","No","Thumbnail","None",595,"$595","Monthly",806,"Maple Rapids","MI"
"5039",5668625823,"1","1","USD","No","Thumbnail","None",1110,"$1,110","Monthly",807,"Durham","NC"
"5040",5668640133,"1","1","USD","No","Thumbnail","Cats,Dogs",1095,"$1,095","Monthly",807,"Boise","ID"
"5041",5509130029,"1","1","USD","No","Thumbnail","null",2457,"$2,457","Monthly",808,"Kirkland","WA"
"5042",5668634300,"1","1","USD","No","Thumbnail","None",1649,"$1,649","Monthly",808,"Encino","CA"
"5043",5664579964,"1","2","USD","No","Thumbnail","Cats,Dogs",1325,"$1,325","Monthly",808,"Madison","WI"
"5044",5668626160,"1","1","USD","No","Thumbnail","None",1295,"$1,295","Monthly",808,"Baltimore","MD"
"5045",5668618621,"1","1","USD","No","Thumbnail","Cats,Dogs",1205,"$1,205","Monthly",808,"Macon","GA"
"5046",5509229355,"1","1","USD","No","Yes","null",1080,"$1,080","Monthly",808,"Norman","OK"
"5047",5509223582,"1","1","USD","No","Thumbnail","null",1055,"$1,055","Monthly",808,"Norman","OK"
"5048",5509150822,"1","1","USD","No","Thumbnail","null",953,"$953","Monthly",808,"Raleigh","NC"
"5049",5509185073,"1","1","USD","No","Yes","Cats,Dogs",830,"$830","Monthly",808,"Greenville","NC"
"5050",5544555382,"1","2","USD","No","Thumbnail","null",820,"$820","Monthly",808,"Raytown","MO"
"5051",5668634719,"null","2","USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",808,"Amarillo","TX"
"5052",5668618648,"2","3","USD","No","Thumbnail","None",400,"$400","Monthly",808,"Champaign","IL"
"5053",5668629677,"1","1","USD","No","Thumbnail","None",5525,"$5,525","Monthly",809,"San Francisco","CA"
"5054",5668639393,"1","1","USD","No","Thumbnail","Cats,Dogs",2195,"$2,195","Monthly",809,"Sherman Oaks","CA"
"5055",5509059440,"1","1","USD","No","Thumbnail","null",1247,"$1,247","Monthly",809,"Federal Way","WA"
"5056",5664567028,"1","1","USD","No","Thumbnail","Cats,Dogs",919,"$919","Monthly",809,"Louisville","KY"
"5057",5668611026,"1","1","USD","No","Thumbnail","Cats,Dogs",911,"$911","Monthly",809,"Houston","TX"
"5058",5508906278,"1","1","USD","No","Thumbnail","null",845,"$845","Monthly",809,"Hamilton","OH"
"5059",5508907388,"1","1","USD","No","Thumbnail","null",830,"$830","Monthly",809,"Hamilton","OH"
"5060",5508761622,"1","2","USD","No","Thumbnail","Cats",3010,"$3,010","Monthly",810,"Boston","MA"
"5061",5509039287,"1","1","USD","No","Thumbnail","null",2095,"$2,095","Monthly",810,"North Bergen","NJ"
"5062",5668630825,"1","1","USD","No","Thumbnail","Cats,Dogs",1900,"$1,900","Monthly",810,"Austin","TX"
"5063",5509017799,"1","1","USD","No","Thumbnail","Cats,Dogs",1795,"$1,795","Monthly",810,"West Long Branch","NJ"
"5064",5654433785,"1","2","USD","No","Thumbnail","null",1550,"$1,550","Monthly",810,"Methuen","MA"
"5065",5668612959,"1","2","USD","No","Thumbnail","Cats",1515,"$1,515","Monthly",810,"Riverside","CA"
"5066",5668626226,"1","1","USD","No","Thumbnail","None",1425,"$1,425","Monthly",810,"Bellevue","WA"
"5067",5508761950,"1","2","USD","No","Thumbnail","null",1278,"$1,278","Monthly",810,"Mount Rainier","MD"
"5068",5664579097,"1","1","USD","No","Thumbnail","Cats,Dogs",1200,"$1,200","Monthly",810,"Anoka","MN"
"5069",5668638443,"1","1","USD","No","Thumbnail","Cats,Dogs",1150,"$1,150","Monthly",810,"Troy","NY"
"5070",5668614964,"1","1","USD","No","Thumbnail","Cats,Dogs",855,"$855","Monthly",810,"Edmond","OK"
"5071",5664597224,"2","2","USD","No","Thumbnail","Cats,Dogs",825,"$825","Monthly",810,"San Marcos","TX"
"5072",5664568342,"1","2","USD","No","Thumbnail","Cats,Dogs",774,"$774","Monthly",810,"Cincinnati","OH"
"5073",5509152679,"1","1","USD","No","Thumbnail","Cats,Dogs",758,"$758","Monthly",810,"Edmond","OK"
"5074",5509152094,"1","1","USD","No","Thumbnail","Cats,Dogs",731,"$731","Monthly",810,"Edmond","OK"
"5075",5664581969,"1","2","USD","No","Thumbnail","Cats",725,"$725","Monthly",810,"Ames","IA"
"5076",5654424067,"1","2","USD","No","Thumbnail","null",702,"$702","Monthly",810,"Dayton","OH"
"5077",5664578390,"1","2","USD","No","Thumbnail","None",700,"$700","Monthly",810,"Ames","IA"
"5078",5668609731,"1","1","USD","No","Thumbnail","Cats,Dogs",1315,"$1,315","Monthly",811,"Houston","TX"
"5079",5668611395,"1","1","USD","No","Thumbnail","Cats,Dogs",1155,"$1,155","Monthly",811,"Chandler","AZ"
"5080",5668627997,"1","1","USD","No","Thumbnail","Cats,Dogs",975,"$975","Monthly",811,"Omaha","NE"
"5081",5508837790,"1","2","USD","No","Thumbnail","Cats,Dogs",958,"$958","Monthly",811,"Cary","NC"
"5082",5668636536,"1","1","USD","No","Thumbnail","None",925,"$925","Monthly",811,"Kokomo","IN"
"5083",5508837066,"1","2","USD","No","Thumbnail","Cats,Dogs",909,"$909","Monthly",811,"Cary","NC"
"5084",5643225347,"1","3","USD","No","Thumbnail","None",600,"$600","Monthly",811,"Pahrump","NV"
"5085",5509139796,"1","2","USD","No","Thumbnail","Cats,Dogs",1650,"$1,650","Monthly",812,"Winooski","VT"
"5086",5664579530,"1","3","USD","No","Thumbnail","None",1595,"$1,595","Monthly",812,"Madison","WI"
"5087",5509029863,"1","1","USD","No","Thumbnail","Cats,Dogs",1277,"$1,277","Monthly",812,"Silver Spring","MD"
"5088",5664578807,"1","1","USD","No","Thumbnail","Cats,Dogs",1146,"$1,146","Monthly",812,"Milwaukee","WI"
"5089",5668639874,"1.5","2","USD","No","Thumbnail","None",1100,"$1,100","Monthly",812,"Austin","TX"
"5090",5668617113,"1","2","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",812,"Durham","NC"
"5091",5508868454,"1","1","USD","No","Thumbnail","null",1025,"$1,025","Monthly",812,"Brockton","MA"
"5092",5659917451,"1","1","USD","No","Thumbnail","None",999,"$999","Monthly",812,"Minnetonka","MN"
"5093",5659898848,"1","2","USD","No","Thumbnail","Cats,Dogs",895,"$895","Monthly",812,"Milwaukee","WI"
"5094",5668621816,"1","1","USD","No","Thumbnail","Cats,Dogs",891,"$891","Monthly",812,"Johnston","IA"
"5095",5668633639,"1","1","USD","No","Thumbnail","None",835,"$835","Monthly",812,"Minot","ND"
"5096",5668614173,"1","1","USD","No","Thumbnail","Cats,Dogs",1365,"$1,365","Monthly",813,"Coppell","TX"
"5097",5509239036,"1","1","USD","No","Yes","null",1328,"$1,328","Monthly",813,"Grapevine","TX"
"5098",5653545422,"1","1","USD","No","Thumbnail","None",815,"$815","Monthly",813,"Houston","TX"
"5099",5668225789,"1","1","USD","No","Thumbnail","Cats,Dogs",1650,"$1,650","Monthly",814,"Hanover","MD"
"5100",5664571481,"1","1","USD","No","Thumbnail","Cats,Dogs",1595,"$1,595","Monthly",814,"Kansas City","MO"
"5101",5509123496,"1","1","USD","No","Yes","Cats,Dogs",1240,"$1,240","Monthly",814,"Lumberton","NJ"
"5102",5509101061,"1","1","USD","No","Thumbnail","Cats,Dogs",1015,"$1,015","Monthly",814,"Lithonia","GA"
"5103",5509106672,"1","1","USD","No","Thumbnail","Cats,Dogs",995,"$995","Monthly",814,"Lithonia","GA"
"5104",5664578355,"1","2","USD","No","Thumbnail","None",700,"$700","Monthly",814,"Ames","IA"
"5105",5509103090,"1","1","USD","No","Thumbnail","Cats,Dogs",2595,"$2,595","Monthly",815,"West New York","NJ"
"5106",5509103036,"1","1","USD","No","Yes","null",2585,"$2,585","Monthly",815,"West New York","NJ"
"5107",5668629805,"1","2","USD","No","Thumbnail","None",1799,"$1,799","Monthly",815,"Seattle","WA"
"5108",5509235104,"1","1","USD","No","Yes","Cats,Dogs",1570,"$1,570","Monthly",815,"Pasadena","MD"
"5109",5668620426,"1","1","USD","No","Thumbnail","Cats,Dogs",1415,"$1,415","Monthly",815,"null","null"
"5110",5668628790,"1.5","2","USD","No","Thumbnail","None",1000,"$1,000","Monthly",815,"Colorado Springs","CO"
"5111",5668628546,"1","1","USD","No","Thumbnail","Cats,Dogs",919,"$919","Monthly",815,"Hope Mills","NC"
"5112",5509096088,"1","2","USD","No","Thumbnail","null",639,"$639","Monthly",815,"Dayton","OH"
"5113",5668617919,"1","2","USD","No","Thumbnail","Cats,Dogs",539,"$539","Monthly",815,"Van Wert","OH"
"5114",5668626831,"1","2","USD","No","Thumbnail","Cats,Dogs",2195,"$2,195","Monthly",816,"Long Beach","CA"
"5115",5508726415,"1","1","USD","No","Thumbnail","null",1555,"$1,555","Monthly",816,"Dallas","TX"
"5116",5668635734,"1","2","USD","No","Thumbnail","None",1195,"$1,195","Monthly",816,"Vancouver","WA"
"5117",5632754946,"1","2","USD","No","Thumbnail","null",1150,"$1,150","Monthly",816,"Spanaway","WA"
"5118",5668620765,"1","1","USD","No","Thumbnail","Cats,Dogs",1048,"$1,048","Monthly",816,"Asheville","NC"
"5119",5668633568,"1","2","USD","No","Thumbnail","Cats,Dogs",875,"$875","Monthly",816,"Minot","ND"
"5120",5664578408,"1","2","USD","No","Thumbnail","Cats",745,"$745","Monthly",816,"Ames","IA"
"5121",5668613253,"1","1","USD","No","Thumbnail","Cats,Dogs",1799,"$1,799","Monthly",817,"Weymouth","MA"
"5122",5668641410,"2","3","USD","No","Thumbnail","None",1595,"$1,595","Monthly",817,"Mcminnville","OR"
"5123",5668639893,"1","1","USD","No","Thumbnail","Cats,Dogs",1195,"$1,195","Monthly",817,"Glenville","NY"
"5124",5664597557,"1","2","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",817,"Saint Louis","MO"
"5125",5668609539,"1","1","USD","No","Thumbnail","Cats,Dogs",935,"$935","Monthly",817,"Houston","TX"
"5126",5508980789,"1","1","USD","No","Thumbnail","null",2148,"$2,148","Monthly",818,"Fort Lee","NJ"
"5127",5509157001,"1","1","USD","No","Thumbnail","null",1733,"$1,733","Monthly",818,"Hanover","MD"
"5128",5509164104,"1","1","USD","No","Thumbnail","null",1638,"$1,638","Monthly",818,"Hanover","MD"
"5129",5509165183,"1","1","USD","No","Thumbnail","null",1631,"$1,631","Monthly",818,"Hanover","MD"
"5130",5509026577,"1","1","USD","No","Thumbnail","null",1400,"$1,400","Monthly",818,"Raleigh","NC"
"5131",5668611003,"1","1","USD","No","Thumbnail","Cats,Dogs",1178,"$1,178","Monthly",818,"Webster","TX"
"5132",5668619509,"1","1","USD","No","Thumbnail","Cats,Dogs",959,"$959","Monthly",818,"Ocala","FL"
"5133",5642363780,"1","1","USD","No","Thumbnail","None",4300,"$4,300","Monthly",819,"San Francisco","CA"
"5134",5509220573,"1","1","USD","No","No","Cats,Dogs",3525,"$3,525","Monthly",819,"Jersey City","NJ"
"5135",5664583526,"1","0","USD","No","Thumbnail","Cats,Dogs",2900,"$2,900","Monthly",819,"Los Angeles","CA"
"5136",5509057955,"1","1","USD","No","Thumbnail","null",2580,"$2,580","Monthly",819,"Florham Park","NJ"
"5137",5668630398,"1","1","USD","No","Thumbnail","Cats,Dogs",1735,"$1,735","Monthly",819,"Austin","TX"
"5138",5509049240,"1","1","USD","No","Yes","Cats,Dogs",1401,"$1,401","Monthly",819,"Suwanee","GA"
"5139",5508854904,"1","2","USD","No","Thumbnail","null",1400,"$1,400","Monthly",819,"Hyattsville","MD"
"5140",5630239255,"1","2","USD","No","Thumbnail","Cats,Dogs",1250,"$1,250","Monthly",819,"Atlanta","GA"
"5141",5664576876,"1","1","USD","No","Thumbnail","Cats,Dogs",1185,"$1,185","Monthly",819,"Madison","WI"
"5142",5509118216,"1","1","USD","No","Thumbnail","Cats,Dogs",1103,"$1,103","Monthly",819,"Colorado Springs","CO"
"5143",5509234935,"1","1","USD","No","Thumbnail","null",1005,"$1,005","Monthly",819,"Monroeville","PA"
"5144",5668621627,"1","3","USD","No","Thumbnail","None",990,"$990","Monthly",819,"Champaign","IL"
"5145",5509010095,"1","1","USD","No","Thumbnail","null",2048,"$2,048","Monthly",820,"Bellevue","WA"
"5146",5668632899,"1","2","USD","No","Thumbnail","Cats,Dogs",1900,"$1,900","Monthly",820,"Inglewood","CA"
"5147",5668640426,"1","1","USD","No","Thumbnail","Cats,Dogs",1900,"$1,900","Monthly",820,"Bend","OR"
"5148",5509047779,"1","1","USD","No","Thumbnail","null",1840,"$1,840","Monthly",820,"Silver Spring","MD"
"5149",5509242910,"1","1","USD","No","Yes","null",1733,"$1,733","Monthly",820,"Pittsburgh","PA"
"5150",5668633763,"1","1","USD","No","Thumbnail","Cats,Dogs",1700,"$1,700","Monthly",820,"Bismarck","ND"
"5151",5642365211,"1","2","USD","No","Thumbnail","Cats,Dogs",1685,"$1,685","Monthly",820,"Seattle","WA"
"5152",5653563131,"1","3","USD","No","Thumbnail","Cats,Dogs",1663,"$1,663","Monthly",820,"Chicago","IL"
"5153",5668639659,"1","2","USD","No","Thumbnail","Cats,Dogs",1600,"$1,600","Monthly",820,"Vacaville","CA"
"5154",5509215542,"1","2","USD","No","Yes","Cats,Dogs",1549,"$1,549","Monthly",820,"Renton","WA"
"5155",5648108026,"1","2","USD","No","Thumbnail","Cats,Dogs",1456,"$1,456","Monthly",820,"Pittsburgh","PA"
"5156",5509147383,"1","2","USD","No","Thumbnail","Cats,Dogs",1455,"$1,455","Monthly",820,"Lynnwood","WA"
"5157",5668630739,"1","1","USD","No","Thumbnail","Cats,Dogs",1373,"$1,373","Monthly",820,"Farmers Branch","TX"
"5158",5668611729,"1","1","USD","No","Thumbnail","Cats,Dogs",1370,"$1,370","Monthly",820,"Irving","TX"
"5159",5668609631,"1","1","USD","No","Thumbnail","Cats,Dogs",1315,"$1,315","Monthly",820,"Houston","TX"
"5160",5508997178,"1","1","USD","No","Thumbnail","null",1225,"$1,225","Monthly",820,"Federal Way","WA"
"5161",5508797355,"1","2","USD","No","Thumbnail","Cats,Dogs",1220,"$1,220","Monthly",820,"Denver","CO"
"5162",5664574223,"1","1","USD","No","Thumbnail","Cats,Dogs",1215,"$1,215","Monthly",820,"Federal Way","WA"
"5163",5668612726,"1","1","USD","No","Thumbnail","Cats,Dogs",1202,"$1,202","Monthly",820,"Everett","WA"
"5164",5668615270,"1","1","USD","No","Thumbnail","Cats,Dogs",1177,"$1,177","Monthly",820,"Prairie Village","KS"
"5165",5509073061,"1","1","USD","No","Thumbnail","null",1115,"$1,115","Monthly",820,"Cockeysville","MD"
"5166",5509074632,"1","1","USD","No","Yes","null",1115,"$1,115","Monthly",820,"Cockeysville","MD"
"5167",5668635921,"1","1","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",820,"Salt Lake City","UT"
"5168",5668614016,"1","1","USD","No","Thumbnail","Cats,Dogs",1022,"$1,022","Monthly",820,"Kingwood","TX"
"5169",5668613356,"1","1","USD","No","Thumbnail","Cats,Dogs",1015,"$1,015","Monthly",820,"Marietta","GA"
"5170",5668633743,"1","1","USD","No","Thumbnail","Cats,Dogs",873,"$873","Monthly",820,"Macon","GA"
"5171",5668633669,"1","1","USD","No","Thumbnail","Cats,Dogs",835,"$835","Monthly",820,"Minot","ND"
"5172",5668633066,"1","1","USD","No","Thumbnail","Cats,Dogs",835,"$835","Monthly",820,"Minot","ND"
"5173",5668632866,"1","1","USD","No","Thumbnail","None",775,"$775","Monthly",820,"Minot","ND"
"5174",5509044554,"1","2","USD","No","Yes","null",735,"$735","Monthly",820,"Cincinnati","OH"
"5175",5509261745,"1","2","USD","No","Thumbnail","null",625,"$625","Monthly",820,"Oklahoma City","OK"
"5176",5668625658,"1","1","USD","No","Thumbnail","Cats,Dogs",585,"$585","Monthly",820,"Green Bay","WI"
"5177",5668637636,"1","1","USD","No","Thumbnail","Cats,Dogs",1695,"$1,695","Monthly",821,"Bozeman","MT"
"5178",5509089760,"1","1","USD","No","No","null",910,"$910","Monthly",821,"Decatur","GA"
"5179",5664574895,"1","2","USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",821,"Houston","TX"
"5180",5508681862,"1","1","USD","No","Thumbnail","Cats,Dogs",1870,"$1,870","Monthly",822,"Dallas","TX"
"5181",5668641356,"1","2","USD","No","Thumbnail","Dogs",1795,"$1,795","Monthly",822,"Seattle","WA"
"5182",5668629322,"1","2","USD","No","Thumbnail","None",975,"$975","Monthly",822,"Round Rock","TX"
"5183",5668622692,"1","1","USD","No","Thumbnail","None",880,"$880","Monthly",822,"Wichita","KS"
"5184",5664597182,"1","1","USD","No","Thumbnail","None",800,"$800","Monthly",822,"Fargo","ND"
"5185",5509115709,"1","1","USD","No","Thumbnail","null",2560,"$2,560","Monthly",823,"West New York","NJ"
"5186",5653557769,"1","1","USD","No","Thumbnail","Cats,Dogs",1575,"$1,575","Monthly",823,"Milwaukee","WI"
"5187",5668625728,"1","1","USD","No","Thumbnail","Cats",1560,"$1,560","Monthly",823,"Fox Point","WI"
"5188",5509119574,"1","2","USD","No","Yes","Cats,Dogs",1280,"$1,280","Monthly",823,"Arlington","TX"
"5189",5508768871,"1","1","USD","No","Thumbnail","null",1169,"$1,169","Monthly",823,"Las Vegas","NV"
"5190",5508988029,"1","1","USD","No","Thumbnail","None",1159,"$1,159","Monthly",823,"Alpharetta","GA"
"5191",5668642750,"2","2","USD","No","Thumbnail","None",1100,"$1,100","Monthly",823,"Ames","IA"
"5192",5668612787,"1","1","USD","No","Thumbnail","Cats",2035,"$2,035","Monthly",824,"Bellevue","WA"
"5193",5509054322,"1","2","USD","No","Thumbnail","Cats,Dogs",1840,"$1,840","Monthly",824,"Bothell","WA"
"5194",5509001556,"2","3","USD","No","Thumbnail","null",1736,"$1,736","Monthly",824,"Alpharetta","GA"
"5195",5668632058,"1","1","USD","No","Thumbnail","None",1549,"$1,549","Monthly",824,"Austin","TX"
"5196",5668614234,"1","1","USD","No","Thumbnail","Cats,Dogs",1405,"$1,405","Monthly",824,"Dallas","TX"
"5197",5668633975,"1","1","USD","No","Thumbnail","Cats,Dogs",1150,"$1,150","Monthly",824,"Eagan","MN"
"5198",5668614881,"1","1","USD","No","Thumbnail","Cats,Dogs",1070,"$1,070","Monthly",824,"Sandy","UT"
"5199",5509072556,"1","2","USD","No","No","Cats,Dogs",1005,"$1,005","Monthly",824,"Raleigh","NC"
"5200",5659898012,"1","2","USD","No","Thumbnail","Cats,Dogs",995,"$995","Monthly",824,"Raleigh","NC"
"5201",5664574883,"1","1","USD","No","Thumbnail","None",600,"$600","Monthly",824,"Tomball","TX"
"5202",5659898879,"1","2","USD","No","Thumbnail","None",2475,"$2,475","Monthly",825,"Redondo Beach","CA"
"5203",5668639667,"1","1","USD","No","Thumbnail","Cats,Dogs",2199,"$2,199","Monthly",825,"Valley Village","CA"
"5204",5668624902,"1","1","USD","No","Thumbnail","None",2125,"$2,125","Monthly",825,"null","null"
"5205",5668635839,"1","2","USD","No","Thumbnail","None",1895,"$1,895","Monthly",825,"Seattle","WA"
